facility_code,facility_name,facility_type,zone,municipality,district,latitude,longitude,source_dataset,bus_status,solver_ready,bus_id,voltage_kv,topology_role,voltage_level_status,notes
0303S5000400,BRAGA,SE_AT,Cávado,Braga,Braga,41.5415317179847,-8.4212842374996,se-at_2025,candidate,False,0303S5000400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0303S5006500,SÃO MARTINHO DE DUME,SE_AT,Cávado,Braga,Braga,41.5735348630348,-8.43258896359715,se-at_2025,candidate,False,0303S5006500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0303S5006500,SÃO MARTINHO DE DUME,SE_AT,Cávado,Braga,Braga,41.5735348630348,-8.43258896359715,se-at_2025,candidate,False,0303S5006500_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0303S5012700,LAMAÇÃES,SE_AT,Cávado,Braga,Braga,41.5524092946379,-8.40203103454658,se-at_2025,candidate,False,0303S5012700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0303S5012700,LAMAÇÃES,SE_AT,Cávado,Braga,Braga,41.5524092946379,-8.40203103454658,se-at_2025,candidate,False,0303S5012700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0303S5020700,LAMAS,SE_AT,Cávado,Braga,Braga,41.4967091125347,-8.43195233319339,se-at_2025,candidate,False,0303S5020700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0303S5020700,LAMAS,SE_AT,Cávado,Braga,Braga,41.4967091125347,-8.43195233319339,se-at_2025,candidate,False,0303S5020700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0305P5021500,AZINHEIRA,PC_AT,Tâmega e Sousa,Celorico de Basto,Braga,41.4287580563951,-8.05762580551246,pc-at_2025,candidate,False,0305P5021500_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0305S5012300,FERMIL DE BASTO,SE_AT,Tâmega e Sousa,Celorico de Basto,Braga,41.4271800153238,-7.99171907597228,se-at_2025,candidate,False,0305S5012300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0305S5012300,FERMIL DE BASTO,SE_AT,Tâmega e Sousa,Celorico de Basto,Braga,41.4271800153238,-7.99171907597228,se-at_2025,candidate,False,0305S5012300_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0306S5004700,FONTE BOA,SE_AT,Cávado,Esposende,Braga,41.5005301080802,-8.73007470527775,se-at_2025,candidate,False,0306S5004700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0306S5004700,FONTE BOA,SE_AT,Cávado,Esposende,Braga,41.5005301080802,-8.73007470527775,se-at_2025,candidate,False,0306S5004700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0307S5004400,FAFE,SE_AT,Ave,Fafe,Braga,41.4458790603869,-8.1769881181641,se-at_2025,candidate,False,0307S5004400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0307S5004400,FAFE,SE_AT,Ave,Fafe,Braga,41.4458790603869,-8.1769881181641,se-at_2025,candidate,False,0307S5004400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0308S5001900,PEVIDÉM,SE_AT,Ave,Guimarães,Braga,41.4297029492454,-8.36083486062431,se-at_2025,candidate,False,0308S5001900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0308S5001900,PEVIDÉM,SE_AT,Ave,Guimarães,Braga,41.4297029492454,-8.36083486062431,se-at_2025,candidate,False,0308S5001900_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0308S5008400,GUIMARÃES,SE_AT,Ave,Guimarães,Braga,41.4289328379732,-8.29831204530944,se-at_2025,candidate,False,0308S5008400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0308S5008400,GUIMARÃES,SE_AT,Ave,Guimarães,Braga,41.4289328379732,-8.29831204530944,se-at_2025,candidate,False,0308S5008400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0308S5012800,LAMEIRINHO,SE_AT,Ave,Guimarães,Braga,41.4233992794438,-8.36145617438311,se-at_2025,candidate,False,0308S5012800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0308S5012800,LAMEIRINHO,SE_AT,Ave,Guimarães,Braga,41.4233992794438,-8.36145617438311,se-at_2025,candidate,False,0308S5012800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0308S5013400,SÃO JOÃO DE PONTE,SE_AT,Ave,Guimarães,Braga,41.4626635191482,-8.33106095035021,se-at_2025,candidate,False,0308S5013400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0308S5013400,SÃO JOÃO DE PONTE,SE_AT,Ave,Guimarães,Braga,41.4626635191482,-8.33106095035021,se-at_2025,candidate,False,0308S5013400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0309P5022500,SENHORA DO PORTO,PC_AT,Ave,Póvoa de Lanhoso,Braga,41.5557842337344,-8.21932228544993,pc-at_2025,candidate,False,0309P5022500_60,60.0,posto_de_corte,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0311S5001300,ERMAL,SE_AT,Ave,Vieira do Minho,Braga,41.5784463573401,-8.15296349229658,se-at_2025,candidate,False,0311S5001300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0311S5001300,ERMAL,SE_AT,Ave,Vieira do Minho,Braga,41.5784463573401,-8.15296349229658,se-at_2025,candidate,False,0311S5001300_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0311S5023400,CANIÇADA,SE_AT,Ave,Vieira do Minho,Braga,41.6539418048327,-8.17175824497719,se-at_2025,candidate,False,0311S5023400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0311S5023400,CANIÇADA,SE_AT,Ave,Vieira do Minho,Braga,41.6539418048327,-8.17175824497719,se-at_2025,candidate,False,0311S5023400_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0312S5001200,CANIÇOS,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.3635051346273,-8.4356974598059,se-at_2025,candidate,False,0312S5001200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0312S5001200,CANIÇOS,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.3635051346273,-8.4356974598059,se-at_2025,candidate,False,0312S5001200_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0312S5002700,LOUSADO,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.3578995386367,-8.54395851094344,se-at_2025,candidate,False,0312S5002700_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0312S5002700,LOUSADO,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.3578995386367,-8.54395851094344,se-at_2025,candidate,False,0312S5002700_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0312S5003800,REQUIÃO,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.4087515522692,-8.49762245884862,se-at_2025,candidate,False,0312S5003800_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0312S5003800,REQUIÃO,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.4087515522692,-8.49762245884862,se-at_2025,candidate,False,0312S5003800_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0312S5008500,RUIVÃES,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.4052353812598,-8.44523515571964,se-at_2025,candidate,False,0312S5008500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0312S5008500,RUIVÃES,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.4052353812598,-8.44523515571964,se-at_2025,candidate,False,0312S5008500_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0312S5990200,SE MÓVEL 02,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.4035793818912,-8.44422894382994,se-at_2025,candidate,False,0312S5990200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0312S5990300,SE MÓVEL 03,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.4045087580139,-8.44423549265606,se-at_2025,candidate,False,0312S5990300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0312S5990500,SE MÓVEL 05,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.4037841315232,-8.44415258789072,se-at_2025,candidate,False,0312S5990500_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0312S5991400,SE MÓVEL 14,SE_AT,Ave,Vila Nova de Famalicão,Braga,41.5374464365283,-6.9670818940147,se-at_2025,candidate,False,0312S5991400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0313S5020100,TURIZ,SE_AT,Cávado,Vila Verde,Braga,41.6368745140645,-8.46479277771887,se-at_2025,candidate,False,0313S5020100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0313S5020100,TURIZ,SE_AT,Cávado,Vila Verde,Braga,41.6368745140645,-8.46479277771887,se-at_2025,candidate,False,0313S5020100_15,15.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/15. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0402S5005100,BRAGANÇA,SE_AT,Terras de Trás-os-Montes,Bragança,Bragança,41.7920255730888,-6.77086493332951,se-at_2025,candidate,False,0402S5005100_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0402S5005100,BRAGANÇA,SE_AT,Terras de Trás-os-Montes,Bragança,Bragança,41.7920255730888,-6.77086493332951,se-at_2025,candidate,False,0402S5005100_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0405S5002200,MACEDO DE CAVALEIROS,SE_AT,Terras de Trás-os-Montes,Macedo de Cavaleiros,Bragança,41.5375093342728,-6.96732990695951,se-at_2025,candidate,False,0405S5002200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0405S5002200,MACEDO DE CAVALEIROS,SE_AT,Terras de Trás-os-Montes,Macedo de Cavaleiros,Bragança,41.5375093342728,-6.96732990695951,se-at_2025,candidate,False,0405S5002200_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0407S5014900,MIRANDELA,SE_AT,Terras de Trás-os-Montes,Mirandela,Bragança,41.4724477760407,-7.18673240519681,se-at_2025,candidate,False,0407S5014900_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0407S5014900,MIRANDELA,SE_AT,Terras de Trás-os-Montes,Mirandela,Bragança,41.4724477760407,-7.18673240519681,se-at_2025,candidate,False,0407S5014900_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0408S5010300,MOGADOURO,SE_AT,Terras de Trás-os-Montes,Mogadouro,Bragança,41.3392700834513,-6.57058301245969,se-at_2025,candidate,False,0408S5010300_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0408S5010300,MOGADOURO,SE_AT,Terras de Trás-os-Montes,Mogadouro,Bragança,41.3392700834513,-6.57058301245969,se-at_2025,candidate,False,0408S5010300_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0409S5025200,AÇOREIRA,SE_AT,Douro,Torre de Moncorvo,Bragança,41.1373175004706,-7.12319905626291,se-at_2025,candidate,False,0409S5025200_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
0409S5025200,AÇOREIRA,SE_AT,Douro,Torre de Moncorvo,Bragança,41.1373175004706,-7.12319905626291,se-at_2025,candidate,False,0409S5025200_30,30.0,transformer_node,derived,MT-side candidate bus derived from transformation_ratio=60/30. Not solver-ready until transformer unit and R/X/tap assumptions are resolved.
0501S5007400,BELMONTE,SE_AT,Beiras e Serra da Estrela,Belmonte,Castelo Branco,40.3694572788678,-7.34393321797397,se-at_2025,candidate,False,0501S5007400_60,60.0,AT_substation,direct,"AT-side candidate bus. Not solver-ready until full electrical parameters, slack, and voltage-control assumptions are available."
